Year,Transaction Type,Make Name,Model Name,Body Shape Name,Transactions
2021,Registration New Business,BUICK,RIVIERA,COUPE,4
2021,Registration New Business,BUICK,RIVIERA,SEDAN,2
2021,Registration New Business,BUICK,SKYLARK,CONVERTIBLE,1
2021,Registration New Business,BUICK,SKYLARK,COUPE,1
2021,Registration New Business,BUICK,SPECIAL,COUPE,1
2021,Registration New Business,BUICK,SPECIAL,SEDAN,5
2021,Registration New Business,CADILLAC,60 SERIES,SEDAN,1
2021,Registration New Business,CADILLAC,62 SERIES,CONVERTIBLE,1
2021,Registration New Business,CADILLAC,62 SERIES,COUPE,1
2021,Registration New Business,CADILLAC,75 SERIES,SEDAN,1
2021,Registration New Business,CADILLAC,DE VILLE,CONVERTIBLE,5
2021,Registration New Business,CADILLAC,DE VILLE,COUPE,6
2021,Registration New Business,CADILLAC,DE VILLE,SEDAN,4
2021,Registration New Business,CADILLAC,ELDORADO,CONVERTIBLE,5
2021,Registration New Business,CADILLAC,FLEETWOOD,SEDAN,2
2021,Registration New Business,CADILLAC,SEVILLE,SEDAN,2
2021,Registration New Business,CATERPILLAR,ARTC/WTR/TK E/D CENT,ARTC WATER TRK E/D,5
2021,Registration New Business,CATERPILLAR,ARTC/WTR/TK E/D RHD,ARTC WATER TRK E/D,1
2021,Registration New Business,CATERPILLAR,BACKHOE LOADER,BACKHOE LOADER,32
2021,Registration New Business,CATERPILLAR,COMPACTOR L/FIL SOIL,COMPACTOR L/FIL SOIL,21
2021,Registration New Business,CATERPILLAR,CT610,PRIME MOVER,1
2021,Registration New Business,CATERPILLAR,CT610,TRUCK,1
2021,Registration New Business,CATERPILLAR,CT630,PRIME MOVER,8
2021,Registration New Business,CATERPILLAR,CT630,TIP TRUCK,3
2021,Registration New Business,CATERPILLAR,DOZER CRAWLER/LOADER,DOZER CRAWLER/LOADER,27
2021,Registration New Business,CATERPILLAR,EXCAVATOR (TRACK),EXCAVATOR (TRACK),119
2021,Registration New Business,CATERPILLAR,F/LIFT A/TERR T/SCOP,F/LIFT A/TERR T/SCOP,1
2021,Registration New Business,CATERPILLAR,F/LIFT YRD CUSH TYRE,F/LIFT YRD CUSH TYRE,14
2021,Registration New Business,CATERPILLAR,F/LIFT YRD SOLIDTYRE,F/LIFT YRD SOLIDTYRE,24
2021,Registration New Business,CATERPILLAR,GRADER,GRADER,79
2021,Registration New Business,CATERPILLAR,GRADER E/DIM E/MASS,GRADER,47
2021,Registration New Business,CATERPILLAR,GRADER E/DIMENSION,GRADER,16
2021,Registration New Business,CATERPILLAR,GRADER E/MASS,GRADER,1
2021,Registration New Business,CATERPILLAR,LOADER SKID STEER,LOADER SKID STEER,68
2021,Registration New Business,CATERPILLAR,LOADER WHEEL,LOADER WHEEL,35
2021,Registration New Business,CATERPILLAR,LOADER WHEEL E/DIM,LOADER WHEEL,20
2021,Registration New Business,CATERPILLAR,LOADER WHL EDM CENT,LOADER WHEEL,5
2021,Registration New Business,CATERPILLAR,LOGTIMBER HANDLR TRK,LOGTIMBER HANDLR TRK,1
2021,Registration New Business,CATERPILLAR,PAVER/FINISHER TRACK,PAVER/FINISHER TRACK,1
2021,Registration New Business,CATERPILLAR,PAVER/FINISHER WHEEL,PAVER/FINISHER WHEEL,2
2021,Registration New Business,CATERPILLAR,ROAD/RECLAIM/STABIL,ROAD/RECLAIM/STABIL,1
2021,Registration New Business,CATERPILLAR,ROLLER MULTITYRE WHL,ROLLER MULTITYRE WHL,14
2021,Registration New Business,CATERPILLAR,ROLLER PADFOOT DRUM,ROLLER PADFOOT DRUM,12
2021,Registration New Business,CATERPILLAR,ROLLER S/DRUM SOIL,ROLLER S/DRUM SOIL,19
2021,Registration New Business,CATERPILLAR,ROLLER S/DRUM ST/WHL,ROLLER S/DRUM ST/WHL,10
2021,Registration New Business,CATERPILLAR,SCRAPER WHEEL,SCRAPER,8
2021,Registration New Business,CATERPILLAR,SCRAPER WHEEL E/DIM,SCRAPER,6
2021,Registration New Business,CATERPILLAR,SCRAPER WHL E/D E/M,SCRAPER,11
2021,Registration New Business,CATERPILLAR,TRACTOR,TRACTOR,1
2021,Registration New Business,CATERPILLAR,TRCK ART E/D E/M CEN,TRUCKS ARTICULATED,14
2021,Registration New Business,CATERPILLAR,TRCK ART E/D E/M RHD,TRUCKS ARTICULATED,2
2021,Registration New Business,CATERPILLAR,TRCKS MINE/CONS CENT,TRCKS MINE/CONSTRUCT,1
2021,Registration New Business,CATERPILLAR,TRCKS MINE/CONS LHD,TRCKS MINE/CONSTRUCT,3
2021,Registration New Business,CATERPILLAR,TRUCKS ARTIC E/D CEN,TRUCKS ARTICULATED,1
2021,Registration New Business,CATERPILLAR,TRUCKS ARTIC E/D RHD,TRUCKS ARTICULATED,1
2021,Registration New Business,CHERY,J1,HATCHBACK,14
2021,Registration New Business,CHERY,J11,WAGON,21
2021,Registration New Business,CHERY,J3,HATCHBACK,17
2021,Registration New Business,CHEVROLET,1928 SERIES,STREET ROD,1
2021,Registration New Business,CHEVROLET,1947 SERIES,UTILITY,1
2021,Registration New Business,CHEVROLET,1949 SERIES,UTILITY,1
2021,Registration New Business,CHEVROLET,210 SERIES,COUPE,4
2021,Registration New Business,CHEVROLET,210 SERIES,SEDAN,5
2021,Registration New Business,CHEVROLET,3100,UTILITY,13
2021,Registration New Business,CHEVROLET,3200,UTILITY,1
2021,Registration New Business,CHEVROLET,APACHE,UTILITY,2
2021,Registration New Business,CHEVROLET,AVALANCHE,DUAL CAB,1
2021,Registration New Business,CHEVROLET,BEL AIR,CONVERTIBLE,1
2021,Registration New Business,CHEVROLET,BEL AIR,COUPE,11
2021,Registration New Business,CHEVROLET,BEL AIR,SEDAN,27
2021,Registration New Business,CHEVROLET,BEL AIR,WAGON,1
2021,Registration New Business,CHEVROLET,BISCAYNE,SEDAN,1
2021,Registration New Business,CHEVROLET,BLAZER,WAGON,5
2021,Registration New Business,CHEVROLET,C10,UTILITY,29
2021,Registration New Business,CHEVROLET,C10 PICKUP,UTILITY,2
2021,Registration New Business,CHEVROLET,C1500,UTILITY,5
2021,Registration New Business,CHEVROLET,C20,UTILITY,6
2021,Registration New Business,CHEVROLET,C2500,UTILITY,1
2021,Registration New Business,CHEVROLET,C30,UTILITY,2
2021,Registration New Business,CHEVROLET,C3500,DUAL CAB,1
2021,Registration New Business,CHEVROLET,CAMARO,CONVERTIBLE,5
2021,Registration New Business,CHEVROLET,CAMARO,COUPE,44
2021,Registration New Business,CHEVROLET,CAMARO,SEDAN,1
2021,Registration New Business,CHEVROLET,CAPRICE,SEDAN,3
2021,Registration New Business,CHEVROLET,CHEV CAB,TRUCK,1
2021,Registration New Business,CHEVROLET,CHEVELLE,COUPE,6
2021,Registration New Business,CHEVROLET,CHEVROLET,COUPE,1
2021,Registration New Business,CHEVROLET,CHEVROLET,SEDAN,1
2021,Registration New Business,CHEVROLET,CHEVROLET,UTILITY,3
2021,Registration New Business,CHEVROLET,CORVETTE,CONVERTIBLE,2
2021,Registration New Business,CHEVROLET,CORVETTE,COUPE,33
2021,Registration New Business,CHEVROLET,CORVETTE,ROADSTER,19
2021,Registration New Business,CHEVROLET,COUPE,COUPE,2
2021,Registration New Business,CHEVROLET,COUPE,UTILITY,1
2021,Registration New Business,CHEVROLET,CUSTOM DELUXE,UTILITY,1
2021,Registration New Business,CHEVROLET,EL CAMINO,UTILITY,7
2021,Registration New Business,CHEVROLET,FLEETLINE,COUPE,1
2021,Registration New Business,CHEVROLET,FLEETMASTER,COUPE,1
2021,Registration New Business,CHEVROLET,FLEETMASTER,SEDAN,1
2021,Registration New Business,CHEVROLET,G SERIES,UTILITY,1
2021,Registration New Business,CHEVROLET,G10,VAN,1
2021,Registration New Business,CHEVROLET,G10,WAGON,1
2021,Registration New Business,CHEVROLET,G20,WAGON,1
2021,Registration New Business,CHEVROLET,IMPALA,CONVERTIBLE,2
2021,Registration New Business,CHEVROLET,IMPALA,COUPE,14
2021,Registration New Business,CHEVROLET,IMPALA,SEDAN,12
2021,Registration New Business,CHEVROLET,IMPALA,WAGON,1
2021,Registration New Business,CHEVROLET,INDEPENDENCE,SEDAN,1
2021,Registration New Business,CHEVROLET,INTERNATIONAL,SEDAN,2
2021,Registration New Business,CHEVROLET,K20 UTE,UTILITY,1
2021,Registration New Business,CHEVROLET,K3500,UTILITY,1
2021,Registration New Business,CHEVROLET,MALIBU,COUPE,2
2021,Registration New Business,CHEVROLET,MALIBU,WAGON,1
2021,Registration New Business,CHEVROLET,MAPLE LEAF,UTILITY,1
2021,Registration New Business,CHEVROLET,MONTE CARLO,COUPE,2
2021,Registration New Business,CHEVROLET,MOTORHOME,TRUK BASED MOTORHOME,1
2021,Registration New Business,CHEVROLET,NOVA,COUPE,7
2021,Registration New Business,CHEVROLET,PICKUP,STREET ROD UTILITY,1
2021,Registration New Business,CHEVROLET,PICKUP,UTILITY,4
2021,Registration New Business,CHEVROLET,PUTY,UTILITY,1
2021,Registration New Business,CHEVROLET,RIDE MASTER,SEDAN,1
2021,Registration New Business,CHEVROLET,ROADSTER,ROADSTER,2
2021,Registration New Business,CHEVROLET,SILVERADO,DUAL CAB,154
2021,Registration New Business,CHEVROLET,SILVERADO,UTILITY,16
2021,Registration New Business,CHEVROLET,SS,COUPE,2
2021,Registration New Business,CHEVROLET,STANDARD,COUPE,2
2021,Registration New Business,CHEVROLET,STANDARD,SEDAN,1
2021,Registration New Business,CHEVROLET,STYLELINE,SEDAN,1
2021,Registration New Business,CHEVROLET,SUBURBAN,WAGON,1
2021,Registration New Business,CHEVROLET,SUPERIOR,SEDAN,1
2021,Registration New Business,CHEVROLET,TOURER,TOURER,1
2021,Registration New Business,CHEVROLET,WORKHORSE,TRUK BASED MOTORHOME,1
2021,Registration New Business,CHRYSLER,300,SEDAN,15
2021,Registration New Business,CHRYSLER,300 IMPORT,COUPE,1
2021,Registration New Business,CHRYSLER,300C,SEDAN,83
2021,Registration New Business,CHRYSLER,300C,STRETCH LIMOUSINE,3
2021,Registration New Business,CHRYSLER,300C,WAGON,6
2021,Registration New Business,CHRYSLER,300LX,SEDAN,3
2021,Registration New Business,CHRYSLER,300S,SEDAN,3
2021,Registration New Business,CHRYSLER,300SRT,SEDAN,3
2021,Registration New Business,CHRYSLER,66,SEDAN,1
2021,Registration New Business,CHRYSLER,CENTURA,SEDAN,2
2021,Registration New Business,CHRYSLER,CHARGER,COUPE,10
2021,Registration New Business,CHRYSLER,CHRYSLER,SEDAN,2
2021,Registration New Business,CHRYSLER,CROSSFIRE,CONVERTIBLE,1
2021,Registration New Business,CHRYSLER,CROSSFIRE,COUPE,5
2021,Registration New Business,CHRYSLER,CROSSFIRE,ROADSTER,6
2021,Registration New Business,CHRYSLER,DODGE,COUPE,1
2021,Registration New Business,CHRYSLER,DODGE,PRIME MOVER,1
2021,Registration New Business,CHRYSLER,DODGE,UTILITY,2
2021,Registration New Business,CHRYSLER,GALANT,COUPE,1
2021,Registration New Business,CHRYSLER,GALANT,SEDAN,2
2021,Registration New Business,CHRYSLER,GALANT,WAGON,2
2021,Registration New Business,CHRYSLER,GRAND VOYAGER,WAGON,11
2021,Registration New Business,CHRYSLER,IMPERIAL,COUPE,1
2021,Registration New Business,CHRYSLER,JEEP,WAGON,1
2021,Registration New Business,CHRYSLER,NEON,SEDAN,1
2021,Registration New Business,CHRYSLER,NEW YORKER,SEDAN,1
2021,Registration New Business,CHRYSLER,NEWPORT (IMPORT),COUPE,1
2021,Registration New Business,CHRYSLER,NEWPORT (IMPORT),SEDAN,2
2021,Registration New Business,CHRYSLER,PLYMOUTH,SEDAN,1
2021,Registration New Business,CHRYSLER,PT CRUISER,CONVERTIBLE,2
2021,Registration New Business,CHRYSLER,PT CRUISER,HATCHBACK,4
2021,Registration New Business,CHRYSLER,PT CRUISER,SEDAN,1
2021,Registration New Business,CHRYSLER,PT CRUISER,WAGON,34
2021,Registration New Business,CHRYSLER,ROADSTAR,SEDAN,1
2021,Registration New Business,CHRYSLER,SEBRING,CONVERTIBLE,3
2021,Registration New Business,CHRYSLER,SEBRING,SEDAN,4
2021,Registration New Business,CHRYSLER,SHO RAM,DUAL CAB,3
2021,Registration New Business,CHRYSLER,VALIANT,CONVERTIBLE,1
2021,Registration New Business,CHRYSLER,VALIANT,COUPE,12
2021,Registration New Business,CHRYSLER,VALIANT,SEDAN,51
2021,Registration New Business,CHRYSLER,VALIANT,UTILITY,7
2021,Registration New Business,CHRYSLER,VALIANT,WAGON,7
2021,Registration New Business,CHRYSLER,VOYAGER,WAGON,25
2021,Registration New Business,CITROEN,2CV,CONVERTIBLE,2
2021,Registration New Business,CITROEN,2CV6,SEDAN,1
2021,Registration New Business,CITROEN,BERLINGO,PANEL VAN,23
2021,Registration New Business,CITROEN,BERLINGO,VAN,6
2021,Registration New Business,CITROEN,BERLINGO,WAGON,3
2021,Registration New Business,CITROEN,BX,HATCHBACK,3
2021,Registration New Business,CITROEN,BX19 GTI,SEDAN,1
2021,Registration New Business,CITROEN,C2,HATCHBACK,5
2021,Registration New Business,CITROEN,C3,CONVERTIBLE,2
2021,Registration New Business,CITROEN,C3,HATCHBACK,18
2021,Registration New Business,CITROEN,C3,SEDAN,1
2021,Registration New Business,CITROEN,C3 AIRCROSS,WAGON,1
2021,Registration New Business,CITROEN,C3 PLURIEL,CONVERTIBLE,1
2021,Registration New Business,CITROEN,C4,COUPE,1
2021,Registration New Business,CITROEN,C4,HATCHBACK,36
2021,Registration New Business,CITROEN,C4,WAGON,6
2021,Registration New Business,CITROEN,C4 AIRCROSS,WAGON,1
2021,Registration New Business,CITROEN,C4 CACTUS,WAGON,3
2021,Registration New Business,CITROEN,C5,HATCHBACK,10
2021,Registration New Business,CITROEN,C5,SEDAN,6
2021,Registration New Business,CITROEN,C5,WAGON,11
2021,Registration New Business,CITROEN,C5 AIRCROSS,WAGON,1
2021,Registration New Business,CITROEN,C6,SEDAN,1
2021,Registration New Business,CITROEN,CACTUS,HATCHBACK,1
2021,Registration New Business,CITROEN,D SERIES,WAGON,1
2021,Registration New Business,CITROEN,DS SERIES,SEDAN,2
2021,Registration New Business,CITROEN,DS3,CONVERTIBLE,1
2021,Registration New Business,CITROEN,DS3,HATCHBACK,9
2021,Registration New Business,CITROEN,DS4,HATCHBACK,3
2021,Registration New Business,CITROEN,DS5,WAGON,1
2021,Registration New Business,CITROEN,G SERIES,SEDAN,1
2021,Registration New Business,CITROEN,GRAND C4 PICASSO,WAGON,2
2021,Registration New Business,CITROEN,LIGHT FIFTEEN,SEDAN,1
2021,Registration New Business,CITROEN,PICASSO,WAGON,5
2021,Registration New Business,CITROEN,TRACTION,SEDAN,1
2021,Registration New Business,CITROEN,XANTIA 2.0 I,HATCHBACK,1
2021,Registration New Business,CITROEN,XANTIA 2.0 I,SEDAN,1
2021,Registration New Business,CITROEN,XSARA,HATCHBACK,1
2021,Registration New Business,COMMER,1958 SERIES,TRAY TRUCK,2
2021,Registration New Business,DAEWOO,1.5I,SEDAN,1
2021,Registration New Business,DAEWOO,BH090,BUS,1
2021,Registration New Business,DAEWOO,BH117H,BUS,1
2021,Registration New Business,DAEWOO,BH117L,BUS,1
2021,Registration New Business,DAEWOO,CIELO,HATCHBACK,2
2021,Registration New Business,DAEWOO,CIELO,SEDAN,2
2021,Registration New Business,DAEWOO,ESPERO,SEDAN,1
2021,Registration New Business,DAEWOO,KALOS,HATCHBACK,20
2021,Registration New Business,DAEWOO,KALOS,SEDAN,13
2021,Registration New Business,DAEWOO,LACETTI,SEDAN,3
2021,Registration New Business,DAEWOO,LANOS,HATCHBACK,30
2021,Registration New Business,DAEWOO,LANOS,SEDAN,8
2021,Registration New Business,DAEWOO,LEGANZA,SEDAN,8
2021,Registration New Business,DAEWOO,MATIZ,HATCHBACK,6
2021,Registration New Business,DAEWOO,NUBIRA,SEDAN,11
2021,Registration New Business,DAEWOO,NUBIRA,WAGON,10
2021,Registration New Business,DAEWOO,TACUMA,WAGON,1
2021,Registration New Business,DAF,2500,TRUCK,1
2021,Registration New Business,DAF,3300,TRUCK,2
2021,Registration New Business,DAF,3600,TANKER TRUCK,1
2021,Registration New Business,DAF,3600,TRUCK,1
2021,Registration New Business,DAF,7585,TIP TRUCK,1
2021,Registration New Business,DAF,CF SERIES,CEMENT PUMP MNTD TRK,1
2021,Registration New Business,DAF,CF SERIES,PRIME MOVER,7
2021,Registration New Business,DAF,CF SERIES,TRUCK,1
2021,Registration New Business,DAF,CF SERIES,TRUCK CAB'N'CHASSIS,1
2021,Registration New Business,DAF,CF530,PRIME MOVER,4
2021,Registration New Business,DAF,CF530,TRUCK,2
2021,Registration New Business,DAF,CF75,PANTECHNICON TRUCK,1
2021,Registration New Business,DAF,CF75,PRIME MOVER,1
2021,Registration New Business,DAF,CF75,TRUCK,1
2021,Registration New Business,DAF,CF75,TRUCK CAB'N'CHASSIS,1
2021,Registration New Business,DAF,CF7585,CEMENT PUMP MNTD TRK,3
2021,Registration New Business,DAF,CF7585,PRIME MOVER,4
2021,Registration New Business,DAF,CF7585,TIP TRUCK,1
2021,Registration New Business,DAF,CF7585,TRAY TRUCK,2
2021,Registration New Business,DAF,CF85,PRIME MOVER,5
2021,Registration New Business,DAF,CF85,TIP TRUCK,1
2021,Registration New Business,DAF,CF85,TRUCK,1
2021,Registration New Business,DAF,CF85,TRUCK CAB'N'CHASSIS,2
2021,Registration New Business,DAF,FA SERIES,TRUCK,3
2021,Registration New Business,DAF,FAD,TRUCK,3
2021,Registration New Business,DAF,FADCF450,TRAY TRUCK,2
2021,Registration New Business,DAF,FADCF530,TRAY TRUCK,1
2021,Registration New Business,DAF,FADCF75,PANTECHNICON TRUCK,1
2021,Registration New Business,DAF,FADCF75,TRUCK CAB'N'CHASSIS,1
2021,Registration New Business,DAF,FADCF85,CEMENT PUMP MNTD TRK,1
2021,Registration New Business,DAF,FADCF85,TRUCK,1
2021,Registration New Business,DAF,FALF290,TRUCK,1
2021,Registration New Business,DAF,FALF55,CEMENT PUMP MNTD TRK,1
2021,Registration New Business,DAF,FALF55,PANTECHNICON TRUCK,1
2021,Registration New Business,DAF,FALF55E18,TRUCK,1
2021,Registration New Business,DAF,FAS CF75,PANTECHNICON TRUCK,2
2021,Registration New Business,DAF,FAT,TANKER TRUCK,1
2021,Registration New Business,DAF,FAT,TIP TRUCK,1
2021,Registration New Business,DAF,FAT,TRAY TRUCK,2
2021,Registration New Business,DAF,FAT,TRUCK,4
2021,Registration New Business,DAF,FT SERIES,PRIME MOVER,4
2021,Registration New Business,DAF,FTCF85,PRIME MOVER,1
2021,Registration New Business,DAF,FTT,PRIME MOVER,23
2021,Registration New Business,DAF,LF45,TRUCK,1
2021,Registration New Business,DAF,LF55,TRAY TRUCK,1
2021,Registration New Business,DAF,LF55,TRUCK,3
2021,Registration New Business,DAF,XF105,PRIME MOVER,7
2021,Registration New Business,DAF,XF105,TRUCK,1
2021,Registration New Business,DAF,XF530,PRIME MOVER,12
2021,Registration New Business,DAF,XF95,PRIME MOVER,1
2021,Registration New Business,DAIHATSU,APPLAUSE,SEDAN,6
2021,Registration New Business,DAIHATSU,ATRAI,WAGON,1
2021,Registration New Business,DAIHATSU,BE-GO,WAGON,1
2021,Registration New Business,DAIHATSU,CHARADE,HATCHBACK,37
2021,Registration New Business,DAIHATSU,CHARADE,SEDAN,5
2021,Registration New Business,DAIHATSU,COPEN,COUPE,1
2021,Registration New Business,DAIHATSU,COPEN,ROADSTER,1
2021,Registration New Business,DAIHATSU,CUORE,HATCHBACK,12
2021,Registration New Business,DAIHATSU,DELTA,CAMPERVAN,1
2021,Registration New Business,DAIHATSU,DELTA,DUAL CAB,2
2021,Registration New Business,DAIHATSU,DELTA,TIP TRUCK,4
2021,Registration New Business,DAIHATSU,DELTA,TRUCK,1
2021,Registration New Business,DAIHATSU,DELTA,UTILITY,1
2021,Registration New Business,DAIHATSU,FEROZA,SEDAN,1
2021,Registration New Business,DAIHATSU,FEROZA,WAGON,41
2021,Registration New Business,DAIHATSU,HANDIVAN,HATCHBACK,3
2021,Registration New Business,DAIHATSU,HANDIVAN,VAN,1
2021,Registration New Business,DAIHATSU,HI-JET,UTILITY,5
2021,Registration New Business,DAIHATSU,HI-JET,VAN,1
2021,Registration New Business,DAIHATSU,MIRA,HATCHBACK,3
2021,Registration New Business,DAIHATSU,MIRA,PANEL VAN,2
2021,Registration New Business,DAIHATSU,MIRA,SEDAN,3
2021,Registration New Business,DAIHATSU,MIRA,VAN,1
2021,Registration New Business,DAIHATSU,PYZAR,WAGON,7
2021,Registration New Business,DAIHATSU,ROCKY 4X4,UTILITY,6
2021,Registration New Business,DAIHATSU,ROCKY 4X4,WAGON,12
2021,Registration New Business,DAIHATSU,SCAT,UTILITY,2
2021,Registration New Business,DAIHATSU,SIRION,HATCHBACK,72
2021,Registration New Business,DAIHATSU,TERIOS,WAGON,58
